Blockchain Age: 50
2.2089051759966356	2.095116077987169	2.0018070977544777	2.158851728221499	2.00145829192873	2.2614313070362417	2.1604004174387805	2.354151124732295	2.1983936240314232	2.285090865601952	2.4981604901005676	2.1539891666109896	2.1552130265173632	2.001533103130208	2.316264226551321	2.075533855104121	2.029023070364175	2.1703027003221185	2.176424894305286	2.194713991907172	2.001942481897101	2.0014663731121654	2.2213212894184764	2.001430580237327	2.172493177796114	2.0017923759974594	2.488706905721817	2.1183291672292697	2.0016113613291986	2.0013069401178036	
2.651670671135787	2.8480052305226495	2.8552869472041955	2.799331545823129	2.7788623024944594	2.8803655808816715	2.840630746109389	2.7688682984868076	2.706892010070581	2.8867865169752216	2.5531296449742706	2.66743795263561	2.911529979694217	2.889798610143675	2.8232360600274733	2.939313229529468	2.5880230808719413	2.7001865874934814	3.1977113132712267	2.9066482711724797	2.6741096783953893	2.6599359338481485	2.5032289783663035	2.8597997413424006	2.875980929882853	2.730724497607802	2.916417218196939	2.62045043097721	2.503234301765959	3.02332657486156	
5.154412243097996	4.504753718843909	5.346396357223563	4.9924972187789285	4.625569198346282	4.676069948750085	5.0678920798585345	4.6387580562084825	4.639911122406746	4.607363179062674	5.646043966766113	5.7400874986583705	4.961959498929984	5.403319150121332	4.922863054043601	5.287843116551348	4.756364920440327	4.791365298758091	5.076593746182275	5.085976370124115	4.533994687865585	4.504122088860195	5.1789223324493765	4.890491730696773	4.930853996638689	4.754930957298136	5.138419248281918	5.184794766191721	4.828009734690216	4.962780847280683	
7.49498810233823	7.511420551785258	6.860412052696066	6.607198768080355	7.267477571945262	7.549905269832596	6.933689592328726	6.506203164498591	7.4201247962935915	6.929326743687172	6.992616459648015	6.91447427900436	6.894010471594503	7.304922107980924	6.776599004051467	6.8036293676969954	7.461705298734909	6.882079872955904	6.821309623869183	7.420723975216232	7.343994392798518	7.705350480599489	7.324062713362618	7.12758162696341	7.204942329429562	6.5086557956060425	7.387513853378749	6.636367950248845	7.410078315954174	6.973869514777926	
8.975482067833727	8.907253574480077	9.207603029606332	9.30613587123291	8.937208365864354	10.63136603146041	8.754600604889713	9.359191578963687	8.93234712643661	9.564755332695198	9.563781651462701	8.937594142898686	9.028194577076441	9.231184351371622	9.401637654288832	9.493132834281806	8.929066284869787	9.621094633339295	9.525533280121927	9.62584771197751	9.316431219444901	8.748677277917855	9.952247548758809	8.675763154586114	8.920184214535862	10.10335264541222	10.803813814037575	9.357659272388712	9.024838590712726	9.51484034376882	
12.673887617497847	11.175577593508434	11.095990948242838	12.162240123190024	11.669334706139681	11.293190051698545	13.055872356233905	11.417664286264097	11.439065791774231	10.847992622989986	12.458423816437657	11.219486210690539	10.719440966903676	11.125228087327478	11.274472944681666	12.92083517508803	11.521134792892347	13.0181036188532	11.250364011884377	12.448348548045024	11.7412028276665	11.553561169007708	12.045047956166806	12.420226902803487	11.396644581538977	10.658092674018564	11.092506554175575	11.610011484421621	11.116071517208335	11.089548619862775	
13.34045009833885	14.461607118155285	13.062069033240617	13.601898435560207	13.307585086387723	13.283607239709802	13.20704467763127	13.872812504485092	13.423166144509885	14.060388656274867	14.270303004314034	13.987643702717387	14.508818128891484	13.890276732139863	13.92892067762581	13.516860541564178	12.996989695297124	13.128246025172679	13.810975721193948	12.982182076690272	13.74608919848628	14.968085548239936	13.84813763952045	14.424690489840625	15.094817415514758	13.937563564650258	16.514201412050873	13.603755063813367	13.829579462632914	14.446698824100027	
14.638294053145293	16.45784948502486	15.446140166541063	15.490650847934004	16.07240608047711	16.212897587444072	16.716931534489106	16.26990008109752	16.16683117688496	15.021073128952247	15.53228246689938	16.377920071979688	16.158887775360874	15.676245796897764	15.701301465946852	15.849193636781923	15.192857484834315	15.239379597285168	16.896601451084326	15.440485552876458	15.147846067349887	16.17375487072478	15.234972777032812	16.661752704184412	15.094336582629102	17.063018006348077	15.483870206721003	16.631275987502953	16.1341287057759	16.785797253100355	
17.846537332702162	17.72870769798823	17.798819107900727	17.919710253131633	17.962708291539645	18.421917017085445	17.851331864721754	16.858211330983256	17.548298652579874	18.69207857583081	18.24635913928834	17.789730197881997	17.598038735401698	18.608068641417724	18.182544126172036	18.350544850838816	19.031291647909008	17.81591707857812	16.886700051844528	18.669098807724993	17.085392571110184	18.674080280519437	18.00311027512632	17.030061470774495	17.236819441843778	17.052984069750426	18.292860948844172	18.355273098086766	17.96583239058155	18.708936385676083	
20.19652670255913	18.960713582852176	19.334053076569564	20.225848142035847	19.73498997375701	21.1985859487859	19.79187721555528	20.149660372372157	20.106268997387083	22.127647535597756	19.44553531247374	19.444981357786673	22.446241800995782	20.554334277942544	20.534407421251956	19.755702732099238	19.97961543870628	19.905787915124193	20.3743849270811	19.929330513671818	20.381826401007167	20.72599387593742	20.02219387368463	20.383054320889368	20.51470258174081	20.51518403819418	19.706095986233105	19.67277507006929	21.062639099835053	22.3533827744337	
